project_code,archetype,year,quarter,gross_sales,productivity_increase,employment_generated,employment_increase,man_months,cost_to_sales_ratio,gross_margin,labor_cost_share,material_cost_ratio,repayment_days_late,repayment_overdue_count,repayment_completion_ratio,sales_trend_3q,sales_volatility,sales_vs_baseline_ratio,regular_employment_ratio,avg_workdays_per_employee,market_count,interventions_availed_count,report_days_late,problems_reported_count,label,outcome,triggered
SETUP-0020,declining,2023,1,146460.0,-34.27571351642434,6,-40.0,15.25,0.9434029086439985,0.056597091356001585,0.4080770617291831,0.3284173153079339,3.5,3.0,0.30860132755350855,-0.2616543115825251,0.12005879307610505,0.40848789084141474,0.16666666666666666,50.833333333333336,1.0,1.0,7.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0021,growing,2022,2,385290.0,28.148074236679303,25,13.636363636363635,79.05,0.6200943704741883,0.3799056295258118,0.29227554134471273,0.26435931376365857,0.0,1.0,0.5,0.24675267876667395,0.0,1.295606869113997,0.44,63.24,3.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0021,growing,2022,3,425800.0,10.514158166575827,24,9.090909090909092,75.25,0.5989643024894317,0.40103569751056833,0.31209258191884376,0.28078910286519493,0.0,1.0,0.6666666666666667,0.16884191589835845,0.08816958035051739,1.4318290245496637,0.4583333333333333,62.708333333333336,5.0,1.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0021,growing,2022,4,376740.0,-11.521841240018787,24,9.090909090909092,74.65,0.6910786218612306,0.3089213781387694,0.35936231549177716,0.252906513776079,7.0,1.0,0.75,0.07222084125523182,0.1622837864066546,1.2668559575125418,0.5833333333333334,62.208333333333336,4.0,0.0,0.0,1.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0021,growing,2023,1,353640.0,-6.131549609810479,27,22.727272727272727,84.5,0.5750967933491686,0.4249032066508313,0.2933943490134072,0.32253138785205293,7.0,2.0,0.6,-0.03736952389602133,0.0937917374401024,1.1891780559928207,0.3333333333333333,62.592592592592595,3.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0021,growing,2023,2,456565.0,29.10445650944463,24,9.090909090909092,71.85,0.6796383866481224,0.3203616133518777,0.2751819454197579,0.26148522116237555,6.5,2.0,0.6666666666666667,0.017162043596476814,0.180158184811846,1.5352818661191103,0.4583333333333333,59.875,4.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0021,growing,2023,3,674625.0,47.76099788639077,29,31.818181818181817,90.7,0.4545541152492125,0.5454458847507875,0.30733328817923106,0.23234389475634612,5.2,2.0,0.7142857142857143,0.21413752907492062,0.2234589034803142,2.2685478057463992,0.6206896551724138,62.55172413793103,5.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|LABOR_CONTRACTION
SETUP-0022,stable,2022,2,497110.0,21.421069343689698,15,0.0,46.1,0.7582221439922754,0.24177785600772464,0.31476849147302716,0.23913218402365674,3.0,1.0,0.3268884012650216,0.19348718174998897,0.0,1.052264253652351,0.3333333333333333,61.46666666666667,2.0,0.0,10.0,3.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0022,stable,2022,3,433240.0,-12.848262959908268,14,-6.666666666666667,41.35,0.7635761010063705,0.23642389899362948,0.3641897380234817,0.31938417505308836,3.0,2.0,0.21792560084334775,0.026680151668955633,0.17134666151798983,0.9170665753099807,0.21428571428571427,59.07142857142857,2.0,2.0,1.0,1.0,0,Routine Monitoring,
SETUP-0022,stable,2022,4,454740.0,4.962607330809713,16,6.666666666666667,47.3,0.6671890750758676,0.3328109249241325,0.3147325904664494,0.2669547433698377,3.0,3.0,0.1634442006325108,0.01607578712733352,0.13994027332626258,0.9625769884047194,0.4375,59.125,3.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0022,stable,2023,1,581670.0,27.9126533843515,16,6.666666666666667,47.85,0.4187173827084085,0.5812826172915915,0.234695326327068,0.24164904499114617,1.5,3.0,0.3307553605060086,0.05596615753828632,0.16684603733170067,1.2312577667356581,0.375,59.8125,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0023,growing,2022,2,289350.0,13.570797762731823,12,20.0,37.2,0.518892275790565,0.481107724209435,0.27560491610979193,0.29949887679281145,3.0,1.0,0.5,0.12708476912474156,0.0,1.4415435770627225,0.6666666666666666,62.0,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0023,growing,2022,3,363955.0,25.783653015379297,13,30.0,40.7,0.5020161558434422,0.4979838441565578,0.22885099218554036,0.3029907543514995,1.5,1.0,0.6666666666666666,0.18034754647167653,0.06106427626323738,1.813226171038062,0.5384615384615384,62.61538461538461,6.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0023,growing,2022,4,316260.0,-13.104642057397205,13,30.0,40.1,0.5516688484158603,0.4483311515841397,0.28111639776492103,0.17604186428887625,1.0,1.0,0.75,0.0846366205465802,0.16237926854150844,1.575609371632475,0.7692307692307693,61.69230769230769,5.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0023,growing,2023,1,281190.0,-11.088977423638777,12,20.0,36.95,0.6330020270991145,0.36699797290088554,0.25547518947846737,0.2700309399338526,0.75,1.0,0.8,-0.02308205843670423,0.17875971684780043,1.400890404127413,0.5833333333333334,61.583333333333336,5.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0023,growing,2023,2,398440.0,41.69778441623102,15,50.0,44.45,0.4443846250376468,0.5556153749623532,0.23699856224374244,0.21187631763879128,2.6,1.0,0.8333333333333333,0.020115527872661958,0.25372362647513286,1.9850306647481293,0.5333333333333333,59.266666666666666,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0023,growing,2023,3,498810.0,25.190743901214734,15,50.0,45.65,0.60111409153786,0.39888590846213995,0.2223723236379514,0.1874561456265913,2.1666666666666665,1.0,0.8571428571428571,0.17793537164648424,0.22048287390061122,2.485074655865411,0.6,60.86666666666667,7.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0024,stable,2022,2,299380.0,15.368015414258188,19,5.555555555555555,56.1,0.7237947758701316,0.2762052241298684,0.43703581084249143,0.21668114102478456,13.0,1.0,0.5,0.14271399942742627,0.0,1.1460223620589656,0.42105263157894735,59.05263157894737,3.0,2.0,0.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0024,stable,2022,3,313695.0,4.781548533636181,17,-5.555555555555555,49.05,0.7166139084142239,0.28338609158577605,0.298638645683106,0.3070817195046144,13.0,2.0,0.3333333333333333,0.09316391141162651,0.05293233440311003,1.2008199775071389,0.29411764705882354,57.705882352941174,3.0,2.0,2.0,1.0,0,Routine Monitoring,
SETUP-0024,stable,2022,4,295275.0,-5.871945679720747,19,5.555555555555555,54.75,0.6985859283718567,0.30141407162814327,0.3418691245898194,0.3713995427990856,8.0,2.0,0.5,0.04166288478828617,0.0867119219819458,1.1303084807166848,0.631578947368421,57.63157894736842,4.0,1.0,1.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0024,stable,2023,1,250260.0,-15.24511049022098,16,-11.11111111111111,47.4,0.6894232797890194,0.31057672021098054,0.33152123797208305,0.2881203548309758,6.333333333333333,2.0,0.6000000000000001,-0.057234099481274975,0.08181416810041515,0.957991703951088,0.5625,59.25,3.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0024,stable,2023,2,318960.0,27.45145049148885,18,0.0,52.6,0.6742879984951091,0.32571200150489094,0.36980558504195593,0.3485076498620517,6.333333333333333,3.0,0.5000000000000001,-0.009920301479387874,0.1832212163422206,1.2209743222737914,0.2777777777777778,58.44444444444444,3.0,1.0,5.0,0.0,0,Routine Monitoring,
SETUP-0024,stable,2023,3,292680.0,-8.239277652370202,18,0.0,51.85,0.7503723178898456,0.24962768211015443,0.4229749825345233,0.31320896542298754,6.333333333333333,4.0,0.42857142857142866,0.021056452135588825,0.1869612582820191,1.1203748577975083,0.3888888888888889,57.611111111111114,3.0,2.0,0.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0025,stable,2022,2,457200.0,5.350476980506015,11,10.0,33.65,0.6863503280839894,0.3136496719160105,0.39746204716727124,0.25250437445319335,1.0,0.0,0.8135784844629823,0.05211068471015956,0.0,1.0903745706143337,0.45454545454545453,61.18181818181818,5.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0025,stable,2022,3,578040.0,26.43044619422572,11,10.0,33.85,0.70933511521694,0.29066488478305996,0.3934879725475629,0.2903518787627154,2.0,0.0,0.8757189896419882,0.1470780414097276,0.10539984606859853,1.378565434816075,0.6363636363636364,61.54545454545455,4.0,0.0,0.0,1.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0025,stable,2022,4,539595.0,-6.650923811500935,10,0.0,28.55,0.6580405118653805,0.3419594881346195,0.3005469796454764,0.1899572827768975,3.0,0.0,0.9067892422314912,0.08715287370912703,0.13673883316086533,1.2868780980547712,0.5,57.1,4.0,1.0,0.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0025,stable,2023,1,513930.0,-4.756345036555194,12,20.0,35.85,0.6981466931294146,0.3018533068705854,0.33284779622703575,0.33667036366820385,2.4,0.0,0.925431393785193,0.025229262267416393,0.15167884264174675,1.2256697355114272,0.25,59.75,4.0,2.0,0.0,0.0,0,Routine Monitoring,LABOR_CONTRACTION
SETUP-0026,volatile,2022,2,133500.0,34.93026076409945,17,13.333333333333334,42.45,0.5264567041198502,0.4735432958801498,0.27273780174346285,0.20097378277153558,6.0,0.0,1.0,0.2973670624677336,0.0,1.0945803962946772,0.5882352941176471,49.94117647058823,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0026,volatile,2022,3,167200.0,25.243445692883892,17,13.333333333333334,44.85,0.4849400717703349,0.5150599282296651,0.32780168910527346,0.25322966507177036,6.666666666666667,0.0,1.0,0.25620558502652385,0.0484340753560778,1.3708902041982776,0.5294117647058824,52.76470588235294,4.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0027,stable,2022,2,273240.0,17.14469453376206,12,0.0,35.65,0.6841792197335675,0.3158207802664324,0.3535981921540294,0.29259991216512954,17.0,1.0,0.5,0.15791032399455074,0.0,0.9222937943524155,0.3333333333333333,59.416666666666664,3.0,1.0,0.0,1.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0027,stable,2022,3,283920.0,3.908651734738691,11,-8.333333333333332,32.15,0.6996460622710623,0.3003539377289377,0.2557093357844915,0.2734925331079177,17.0,2.0,0.33333333333333337,0.09615895547880214,0.06618021399511684,0.9583430467447585,0.18181818181818182,58.45454545454545,2.0,2.0,3.0,1.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0027,stable,2022,4,253080.0,-10.862214708368555,12,0.0,36.2,0.6600033981349771,0.3399966018650229,0.4127702763622613,0.23804725778409988,17.0,3.0,0.25,0.026898197395279305,0.11439494402942772,0.854245767364622,0.3333333333333333,60.333333333333336,3.0,0.0,10.0,1.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0028,volatile,2022,2,124155.0,22.731316725978647,7,0.0,19.35,0.6865931295557972,0.3134068704442028,0.20326868868261297,0.24110990294390078,11.0,1.0,0.5,0.20411424006391052,0.0,0.7870829016913772,0.2857142857142857,55.285714285714285,4.0,1.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0028,volatile,2022,3,104420.0,-15.895453264065079,6,-14.285714285714285,16.9,0.8696264125646429,0.13037358743535707,0.37165787561866515,0.3842654663857499,11.0,2.0,0.3333333333333333,0.014830090830515414,0.19313384995021865,0.661972506903577,0.0,56.333333333333336,1.0,0.0,4.0,4.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0028,volatile,2022,4,74820.0,-28.34705995020111,5,-28.57142857142857,12.35,0.8607774659182036,0.13922253408179638,0.48421782897385657,0.4117882919005613,11.0,3.0,0.25,-0.09764308932036435,0.21746188511000356,0.47432276351777086,0.0,49.4,1.0,1.0,8.0,4.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0028,volatile,2023,1,75000.0,0.24057738572574178,6,-14.285714285714285,17.0,0.6662266666666666,0.3337733333333333,0.3540766906158065,0.2538666666666667,8.5,3.0,0.39999999999999997,-0.18717477767940907,0.11703119254890482,0.47546387682214397,0.3333333333333333,56.666666666666664,2.0,0.0,0.0,1.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0029,stable,2022,2,248370.0,28.35658914728682,20,11.11111111111111,60.95,0.601129363449692,0.398870636550308,0.24371145828100665,0.2672222893264082,9.0,0.0,0.8101745164559431,0.2483535881594134,0.0,1.4728625650574343,0.65,60.95,4.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0029,stable,2022,3,211490.0,-14.848814269034103,19,5.555555555555555,57.0,0.662821268145066,0.337178731854934,0.3318581592946843,0.31093668731382096,7.666666666666667,0.0,0.8734496776372954,0.04130188563732093,0.2160270170816046,1.2541599383339244,0.3684210526315789,60.0,3.0,1.0,6.0,1.0,0,Routine Monitoring,
SETUP-0030,volatile,2022,4,224355.0,-8.950529605129661,12,-7.6923076923076925,31.55,0.7164790176283123,0.2835209823716876,0.4255163981109286,0.32196741770854226,0.0,2.0,0.3333333333333333,0.040454891300333154,0.14254498184418302,0.5288983774414769,0.3333333333333333,52.583333333333336,2.0,2.0,16.0,3.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0030,volatile,2023,1,157635.0,-29.738583940629802,10,-23.076923076923077,23.65,0.7847007961429886,0.21529920385701137,0.44631371784655494,0.3589621594189108,0.0,3.0,0.25,-0.0802636309167166,0.20207548878685005,0.3716114895054143,0.2,47.3,1.0,1.0,10.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE
SETUP-0030,volatile,2023,2,189230.0,20.043137628064834,10,-23.076923076923077,29.1,0.6234393066638482,0.3765606933361518,0.36595980687853247,0.3095175183638958,0.0,4.0,0.2,-0.11656128077492264,0.2041512441801682,0.4460940917886862,0.1,58.2,3.0,1.0,0.0,3.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0031,volatile,2022,2,49200.0,-50.0,15,-16.666666666666664,37.5,0.7283219512195123,0.27167804878048774,0.3837022066538964,0.3067073170731707,0.0,1.0,0.5,-0.6666666666666666,0.0,0.6123093976985007,0.26666666666666666,50.0,2.0,1.0,9.0,3.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0031,volatile,2022,3,68355.0,38.9329268292683,16,-11.11111111111111,44.3,0.7447137736815156,0.25528622631848447,0.28726678821355345,0.3257991368590447,0.0,2.0,0.33333333333333337,-0.20868931027297355,0.4446646341463415,0.8506993674731913,0.25,55.375,4.0,0.0,0.0,1.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0031,volatile,2022,4,87300.0,27.715602369980253,17,-5.555555555555555,48.6,0.5319933562428408,0.46800664375715917,0.2834094337534467,0.286368843069874,0.0,2.0,0.5,-0.018657565415244597,0.3954548533605014,1.0864758215259982,0.47058823529411764,57.1764705882353,5.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0032,declining,2022,2,327300.0,-28.86870157671118,16,-20.0,38.95,0.9097537121906508,0.09024628780934918,0.4392408994299112,0.3767033302780324,0.0,2.0,0.0,-0.33738657793976645,0.0,0.710531466791267,0.125,48.6875,1.0,2.0,18.0,3.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0032,declining,2022,3,244500.0,-25.29789184234647,16,-20.0,38.85,0.8200152556237219,0.17998474437627807,0.4650797309222588,0.3096523517382413,23.0,2.0,0.33333333333333337,-0.31344270714725253,0.017854048671823552,0.5307819848165743,0.125,48.5625,2.0,2.0,17.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0032,declining,2022,4,226845.0,-7.220858895705522,16,-20.0,36.45,0.8561024047256937,0.1438975952743063,0.37424621870310154,0.3278009213339505,23.0,3.0,0.25,-0.24870747866982315,0.09476045207988325,0.49245496664914434,0.3125,45.5625,2.0,2.0,13.0,2.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0032,declining,2023,1,173975.0,-23.306663140029535,16,-20.0,42.05,0.7962822819370599,0.20371771806294012,0.4742982567140399,0.3432964506394597,23.0,4.0,0.19999999999999998,-0.19643026053340462,0.08093187876820203,0.3776801464558835,0.0625,52.5625,1.0,1.0,3.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0032,declining,2023,2,159300.0,-8.435119988504097,13,-35.0,30.45,0.8838306967984935,0.11616930320150652,0.4258695118400804,0.4024482109227872,23.0,5.0,0.16666666666666666,-0.15334940717357262,0.07313536337929066,0.34582237292957174,0.15384615384615385,46.84615384615385,1.0,2.0,13.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0032,declining,2023,3,141240.0,-11.337099811676083,11,-45.0,25.15,1.018815986972529,-0.018815986972529078,0.41018309065260794,0.3659020107618238,23.0,6.0,0.14285714285714285,-0.15483631801072203,0.06436482207552371,0.3066161453394395,0.2727272727272727,45.72727272727273,1.0,1.0,12.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0033,stable,2022,2,362770.0,10.553422319741573,10,-9.090909090909092,29.15,0.6846655732282162,0.31533442677178375,0.34807684619290913,0.34869200871075334,8.0,1.0,0.5,0.10024460494130928,0.0,1.0308050360865586,0.4,58.3,2.0,1.0,0.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0033,stable,2022,3,445860.0,22.904319541307164,10,-9.090909090909092,28.45,0.6278533171847666,0.3721466828152335,0.38272442699846976,0.2582761404925313,7.5,1.0,0.6666666666666666,0.15533485225683297,0.06175448610782795,1.2669039153997106,0.6,56.9,4.0,1.0,4.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0033,stable,2022,4,356400.0,-20.06459426725878,11,0.0,32.65,0.7556833052749719,0.24431669472502815,0.33088894320564416,0.30652356902356903,7.0,1.0,0.75,0.044970097175807175,0.18062653784927724,1.0127047850187432,0.36363636363636365,59.36363636363637,2.0,0.0,0.0,2.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0033,stable,2023,1,343500.0,-3.61952861952862,10,-9.090909090909092,30.4,0.6606464919941776,0.33935350800582237,0.35060756287112704,0.31943231441048037,9.75,1.0,0.8,-0.03904993603044023,0.17702109916005918,0.976049645493654,0.4,60.8,3.0,1.0,4.0,1.0,0,Routine Monitoring,
SETUP-0033,stable,2023,2,388250.0,13.027656477438137,11,0.0,32.5,0.6623852157115261,0.3376147842884739,0.38671287508011204,0.3559562137797811,10.0,1.0,0.8333333333333334,-0.04842993200826592,0.13509938790718815,1.10320604035782,0.5454545454545454,59.09090909090909,3.0,0.0,2.0,1.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0034,volatile,2022,2,430680.0,14.542553191489363,7,16.666666666666664,18.85,0.6214360081731216,0.37856399182687844,0.33642796224152693,0.21877031670846103,0.0,0.0,1.0,0.13556800714037784,0.0,1.8167600416562306,0.5714285714285714,53.857142857142854,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0034,volatile,2022,3,423600.0,-1.6439119531903037,7,16.666666666666664,20.55,0.5108564919735599,0.48914350802644013,0.28429989980074294,0.2904154863078376,0.0,0.0,1.0,0.058035569138732646,0.08093232572339834,1.7868941061706587,0.2857142857142857,58.714285714285715,4.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0034,volatile,2022,4,245520.0,-42.039660056657226,6,0.0,13.35,0.8040922124470512,0.19590778755294883,0.4846070868346545,0.36573395242750084,0.0,1.0,0.75,-0.10801463612955685,0.2379394174709515,1.03568989836407,0.16666666666666666,44.5,1.0,2.0,12.0,3.0,0,Routine Monitoring,
SETUP-0034,volatile,2023,1,563505.0,129.5149071358749,8,33.33333333333333,20.1,0.4635441034241045,0.5364558965758954,0.2843361851192044,0.2180814722140886,0.0,1.0,0.8,0.05300170443785115,0.732313091923984,2.3770627084459326,0.375,50.25,5.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0034,volatile,2023,2,769490.0,36.554245303945834,7,16.666666666666664,17.7,0.4115037362408868,0.5884962637591131,0.26282524245138944,0.24153660216507036,0.0,1.0,0.8333333333333334,0.2708445818546887,0.7011867411172664,3.2459800419198777,0.42857142857142855,50.57142857142857,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0034,volatile,2023,3,950000.0,23.458394521046408,8,33.33333333333333,20.85,0.5416671578947369,0.45833284210526315,0.17968387267535435,0.24621578947368422,0.0,1.0,0.8571428571428571,0.36692287765743925,0.47212486370989126,4.00743484622787,0.625,52.125,4.0,1.0,0.0,0.0,0,Routine Monitoring,
